id_exp,L_trend,N_acoes,Fator_Max_SMA,Ativar_Preco_Teto,Custo_bps,Slippage_bps,Custo_Total_bps,Retorno_Acumulado_Pct,Retorno_Acumulado_CDI_Pct,Retorno_Anualizado_Pct,Retorno_Anualizado_CDI_Pct,ALPHA_Anualizado_Pct,Volatilidade_Anualizada_Pct,Sharpe_Ratio,Sharpe,Max_Drawdown_Pct,Tempo_Recuperacao_Dias,Alocacao_Media_Caixa_Pct,Turnover_Mensal_Medio_Pct,Patrimonio_Final_R$
EXP_068,150,8,Desativado,True,3.2,4.8,8,393.4921528528555,282.0398862542562,11.746736602595043,9.774156536006707,1.9725800665883364,11.065619660104462,0.17826205193914235,0.17826205193914235,-17.022235499217288,456,50.44085660262658,28.76166055339966,493492.15285285556
EXP_069,150,8,Desativado,True,6.0,9.0,15,376.5863586009489,282.0398862542562,11.476052295319207,9.774156536006707,1.7018957593124995,11.064242009671116,0.1538194625375054,0.1538194625375054,-17.096850891043154,456,50.43511851276613,28.75970342841589,476586.35860094894
EXP_070,150,8,Desativado,False,0.0,0.0,0,132.08820207820247,282.0398862542562,6.0328039994854255,9.774156536006707,-3.7413525365212807,18.85368973297021,-0.19844139738751645,-0.19844139738751645,-48.51398566371073,1622,11.117151458325793,56.17626355926785,232088.20207820245
EXP_071,150,8,Desativado,False,3.2,4.8,8,114.5954219028381,282.0398862542562,5.456276618916078,9.774156536006707,-4.317879917090628,18.86170828148327,-0.22892305684366532,-0.22892305684366532,-49.46535417212283,1622,11.088214537893212,56.18095964169342,214595.4219028381
EXP_072,150,8,Desativado,False,6.0,9.0,15,100.3437458639504,282.0398862542562,4.953275336586405,9.774156536006707,-4.820881199420302,18.866429594663,-0.25552694934838377,-0.25552694934838377,-50.28523065943116,1622,11.078098388549751,56.167560595261264,200343.7458639504
EXP_073,200,4,1.20,True,0.0,0.0,0,474.64491102715016,282.0398862542562,12.9366986771271,9.774156536006707,3.1625421411203947,15.127063428119822,0.20906517356445528,0.20906517356445528,-25.162366451117784,431,36.176922478801814,53.95569103376054,574644.9110271501
EXP_074,200,4,1.20,True,3.2,4.8,8,433.03939945801125,282.0398862542562,12.3476903603835,9.774156536006707,2.5735338243767947,15.124146770614066,0.1701605957287536,0.1701605957287536,-25.541186851872684,633,36.16528154861923,53.93341241910488,533039.3994580113
EXP_075,200,4,1.20,True,6.0,9.0,15,399.03380188210684,282.0398862542562,11.833590101135316,9.774156536006707,2.05943356512861,15.12296003340875,0.13617926388610635,0.13617926388610635,-25.872513224198133,643,36.1588746617462,53.90832362781548,499033.80188210687
EXP_076,200,4,1.20,False,0.0,0.0,0,196.86771408945543,282.0398862542562,7.8644873466583665,9.774156536006707,-1.9096691893483397,20.591914210169648,-0.09273878911195244,-0.09273878911195244,-44.22734429695948,1507,5.07378788580267,73.9373878113181,296867.71408945543
EXP_077,200,4,1.20,False,3.2,4.8,8,167.8381352644593,282.0398862542562,7.094987954990839,9.774156536006707,-2.679168581015867,20.595707856612233,-0.1300838310422879,-0.1300838310422879,-45.13415541349096,1511,5.055438097915913,73.91029716196441,267838.1352644593
EXP_078,200,4,1.20,False,6.0,9.0,15,144.91956565381648,282.0398862542562,6.4305334315331475,9.774156536006707,-3.3436231044735587,20.59774328142466,-0.16232958430397015,-0.16232958430397015,-45.900790394451896,1560,5.052900515680538,73.8712731311569,244919.56565381648
EXP_079,200,4,Desativado,True,0.0,0.0,0,325.91022514772686,282.0398862542562,10.607529347153456,9.774156536006707,0.8333728111467487,16.218671674218637,0.05138354286260609,0.05138354286260609,-33.398516956440815,523,30.46937537696496,44.175302847244296,425910.22514772683
EXP_080,200,4,Desativado,True,3.2,4.8,8,300.6056060264255,282.0398862542562,10.137173977304847,9.774156536006707,0.3630174412981413,16.224115850059185,0.02237517561222401,0.02237517561222401,-33.863654562259136,524,30.45929994532245,44.161048407120944,400605.6060264255
EXP_081,200,4,Desativado,True,6.0,9.0,15,279.65705196212787,282.0398862542562,9.726381532728002,9.774156536006707,-0.047775003278704986,16.2290608850931,-0.0029437934589664283,-0.0029437934589664283,-34.260485451543396,524,30.45511764360631,44.14056979520151,379657.05196212785
EXP_082,200,4,Desativado,False,0.0,0.0,0,131.797220881634,282.0398862542562,6.023549399747585,9.774156536006707,-3.750607136259121,20.989819807097117,-0.17868696209535626,-0.17868696209535626,-48.74339942802807,1505,3.962241060457308,59.3287597485309,231797.22088163398
EXP_083,200,4,Desativado,False,3.2,4.8,8,113.47322137675464,282.0398862542562,5.4178144863539,9.774156536006707,-4.356342049652806,20.99875182315873,-0.20745719013871866,-0.20745719013871866,-49.95194047994572,1508,3.947306625099531,59.3085344527107,213473.22137675463
EXP_084,200,4,Desativado,False,6.0,9.0,15,98.69532077098992,282.0398862542562,4.892962529521538,9.774156536006707,-4.881194006485168,21.005641084020528,-0.2323753884473635,-0.2323753884473635,-50.97476390201804,1557,3.9443890669008366,59.27571114960031,198695.32077098993
EXP_085,200,6,1.20,True,0.0,0.0,0,456.357083430602,282.0398862542562,12.682855642804313,9.774156536006707,2.9086991067976076,12.220436434110571,0.23801924935173632,0.23801924935173632,-17.876876535961472,428,48.06096490050063,41.957642221749715,556357.083430602
